defect_id,defect_type,material_grade,product_id,date,dataset
4524,1171,Grade 1P,6020,27-01-2021,Training
672,1041,Grade 1,9116,10-12-2020,Training
3075,1099,Grade 1,4920,06-01-2021,Training
362,1099,Grade 2,13550,24-01-2021,Training
2851,1072,,328,18-12-2020,Training
2803,1078,Grade 1P,2252,14-01-2021,Training
1358,1030,Grade 1P,6777,07-01-2021,Training
475,1151,Grade 1,1044,06-01-2021,Training
2723,1053,Grade B1,6698,29-12-2020,Training
3386,1052,Grade 2,2054,10-12-2020,Training
3693,1077,Grade 2P,12832,23-12-2020,Training
1401,1019,Grade 1,9240,27-01-2021,Training
3640,1041,Grade 2P,11476,04-12-2020,Training
3432,1041,Grade 2,1446,10-12-2020,Training
1261,1151,Grade 2P,2449,23-12-2020,Training
3568,1041,Grade 2P,12655,19-12-2020,Training
1255,1000,Grade 2P,13164,23-12-2020,Training
4354,1052,Grade B1,3127,04-12-2020,Training
3340,1072,Grade 2,1123,26-12-2020,Training
2953,1098,Grade 1,13767,24-01-2021,Training
4231,1151,Grade 1,1407,31-12-2020,Training
4966,1045,Grade 1P,127,24-12-2020,Training
1857,1041,Grade WP,591,04-01-2021,Training
2110,1052,Grade 2,1266,08-01-2021,Training
133,1086,Grade 1,1709,29-12-2020,Training
933,1098,Grade A,1471,23-01-2021,Training
828,1098,Grade A,7204,23-01-2021,Training
1536,1098,Grade AP,17636,13-12-2020,Training
1219,1084,Grade 2P,8990,25-12-2020,Training
509,1151,Grade 1,2918,08-01-2021,Training
4341,1052,Grade B1,2368,04-12-2020,Training
2001,1041,Grade B1,14934,25-12-2020,Training
3128,1078,Grade 1,25846,18-01-2021,Training
1963,1079,Grade 2,17773,23-01-2021,Training
1389,1098,Grade B1,3264,04-12-2020,Training
899,1098,Grade A,3851,23-01-2021,Training
4980,1045,Grade 1P,127,24-12-2020,Training
460,1019,Grade 2,4816,17-01-2021,Training
3765,1078,Grade AP,2149,23-12-2020,Training
4905,1151,Grade 2,7472,10-01-2021,Training
4804,1151,Grade 1,5151,09-01-2021,Training
4324,1052,Grade B1,2368,04-12-2020,Training
3578,1079,Grade 2P,1257,06-01-2021,Training
4190,1151,Grade 1,8181,31-12-2020,Training
3658,1060,Grade 1,15660,25-12-2020,Training
718,1086,Grade 2,7339,23-01-2021,Training
4242,1151,Grade 1,1407,31-12-2020,Training
2219,1052,Grade 2,3692,08-01-2021,Training
2943,1052,Grade 1,7827,24-01-2021,Training
1815,1171,Grade 2,134,04-12-2020,Training
3542,1078,Grade WP,16820,21-12-2020,Training
3197,1078,Grade 1,16361,16-12-2020,Training
1832,1171,Grade 2,134,04-12-2020,Training
1160,1000,Grade 2P,20220,01-12-2020,Training
1329,1030,Grade 1P,8574,07-01-2021,Training
4368,1052,Grade B1,3127,04-12-2020,Training
515,1151,Grade 1,3405,08-01-2021,Training
1685,1019,Grade 2,3936,07-01-2021,Training
504,1151,Grade 1,1040,08-01-2021,Training
1861,1041,Grade WP,916,04-01-2021,Training
1393,1098,Grade B1,3264,04-12-2020,Training
3775,1098,Grade AP,12805,23-12-2020,Training
2406,1078,Grade 2P,2301,24-12-2020,Training
3292,1052,Grade 1,6865,26-12-2020,Training
1545,1078,Grade 1P,835,21-01-2021,Training
1222,1098,Grade 2,4095,05-12-2020,Training
2701,1098,Grade 2,4710,17-12-2020,Training
3049,1078,Grade 1,3974,06-01-2021,Training
1196,1077,Grade 1P,718,25-12-2020,Training
1547,1098,Grade 1P,5110,21-01-2021,Training
3357,1060,Grade 1,4613,05-12-2020,Training
3380,1052,Grade 2,1144,10-12-2020,Training
2559,1086,Grade 2,9822,01-12-2020,Training
958,1151,Grade KP,3405,04-01-2021,Training
4902,1151,Grade 2,7472,10-01-2021,Training
4386,1171,Grade 1P,2785,27-01-2021,Training
737,1086,Grade 2,7339,23-01-2021,Training
1161,1000,Grade 2P,20220,01-12-2020,Training
3350,1072,Grade 2,1123,26-12-2020,Training
3038,1019,Grade 1,210,23-12-2020,Training
2161,1052,Grade 2,2173,08-01-2021,Training
1067,1079,Grade 1P,5377,13-01-2021,Training
2636,1086,Grade 2,3082,01-12-2020,Training
1172,1041,Grade 2P,15561,04-12-2020,Training
3278,1052,Grade 1,6865,26-12-2020,Training
3692,1078,Grade 2P,5885,23-12-2020,Training
2958,1052,Grade 1,6802,11-01-2021,Training
4547,1171,Grade 2,7613,27-01-2021,Training
3196,1078,Grade 1,16361,16-12-2020,Training
5075,1078,Grade 2P,5002,01-12-2020,Training
143,1098,,27660,13-12-2020,Training
3633,1041,Grade 2P,12336,04-12-2020,Training
5002,1045,Grade 1P,3182,24-12-2020,Training
2802,1078,Grade 1P,2252,14-01-2021,Training
722,1086,Grade 2,7339,23-01-2021,Training
1824,1171,Grade 2,134,04-12-2020,Training
2522,1052,Grade 1,6078,18-12-2020,Training
4416,1171,Grade 1P,2785,27-01-2021,Training
4227,1151,Grade 1,1407,31-12-2020,Training
400,1079,Grade 1,367,24-01-2021,Training
4548,1171,Grade 2,7613,27-01-2021,Training
1370,1060,Grade B1,6131,07-01-2021,Training
600,1151,Grade 1P,660,17-12-2020,Training
4008,1078,,13081,07-01-2021,Training
5063,1078,Grade 2P,8599,01-12-2020,Training
2934,1045,Grade 2,8734,24-01-2021,Training
2346,1072,Grade 2P,7273,03-01-2021,Training
3822,1078,Grade 1,8987,19-12-2020,Training
3496,1084,Grade 2,7079,23-01-2021,Training
3907,1060,Grade 1P,11039,07-01-2021,Training
4188,1151,Grade 1,8181,31-12-2020,Training
2148,1052,Grade 2,2173,08-01-2021,Training
1576,1099,Grade B1,12779,18-01-2021,Training
4135,1077,Grade 1P,9184,31-12-2020,Training
1127,1041,Grade AP,11980,31-12-2020,Training
2806,1078,Grade 1P,2252,14-01-2021,Training
3007,1078,Grade 1,2599,23-12-2020,Training
2524,1052,Grade 1,6078,18-12-2020,Training
3521,1098,Grade A,7204,23-01-2021,Training
680,1041,Grade 1,10431,10-12-2020,Training
2828,1078,Grade 1P,10010,14-01-2021,Training
3404,1052,Grade 2,15521,10-12-2020,Training
733,1086,Grade 2,7339,23-01-2021,Training
417,1000,Grade 1,7263,24-01-2021,Training
3202,1078,Grade 1,16361,16-12-2020,Training
1521,1098,Grade AP,6847,13-12-2020,Training
830,1098,Grade A,3851,23-01-2021,Training
3323,1072,Grade 2,1123,26-12-2020,Training
4030,1078,Grade B1,4246,07-01-2021,Training
621,1052,Grade 1,6714,04-12-2020,Training
114,1098,Grade 2,4710,17-12-2020,Training
422,1079,Grade 1,16971,24-01-2021,Training
3125,1078,Grade 1,25846,18-01-2021,Training
1630,1000,Grade 1P,14536,24-12-2020,Training
4241,1151,Grade 1,1407,31-12-2020,Training
2916,1052,Grade 2,11694,27-01-2021,Training
2087,1052,Grade 2,6702,08-01-2021,Training
758,1086,Grade 2,7339,23-01-2021,Training
2566,1086,Grade 2,9822,01-12-2020,Training
4025,1078,,13081,07-01-2021,Training
3429,1041,Grade 2,1446,10-12-2020,Training
4163,1077,Grade 1P,9184,31-12-2020,Training
2464,1078,Grade 2P,7408,24-12-2020,Training
4436,1171,Grade 1P,2785,27-01-2021,Training
1071,1151,Grade 1P,5377,13-01-2021,Training
3969,1060,Grade B1,6131,07-01-2021,Training
3554,1098,Grade 2,331,19-12-2020,Training
2758,1099,,27660,13-12-2020,Training
4056,1030,Grade B1,998,07-01-2021,Training
1573,1099,Grade B1,12779,18-01-2021,Training
2447,1078,Grade 2P,2767,24-12-2020,Training
3802,1041,Grade 1P,6836,20-01-2021,Training
1692,1171,Grade 2,2913,04-12-2020,Training
856,1098,Grade A,3851,23-01-2021,Training
3602,1041,Grade AP,11980,31-12-2020,Training
900,1098,Grade A,3851,23-01-2021,Training
4648,1058,Grade 2,3357,27-01-2021,Training
340,1079,Grade B1,7912,15-12-2020,Training
2859,1072,,328,18-12-2020,Training
3143,1078,Grade 1,25846,18-01-2021,Training
4667,1041,Grade 2,10688,15-12-2020,Training
1353,1030,Grade 1P,6777,07-01-2021,Training
1020,1151,Grade KP,3405,04-01-2021,Training
2836,1078,Grade 1P,10010,14-01-2021,Training
1636,1000,Grade 1P,14536,24-12-2020,Training
2509,1072,Grade 2P,68,21-01-2021,Training
3786,1151,Grade 1,8744,26-12-2020,Training
3307,1072,Grade 2,1123,26-12-2020,Training
2075,1052,Grade 2,6702,08-01-2021,Training
4508,1171,Grade 1P,6020,27-01-2021,Training
1640,1000,Grade 1P,18433,24-12-2020,Training
4702,1041,Grade 2,1300,15-12-2020,Training
2499,1072,Grade 2P,16191,21-01-2021,Training
2270,1099,Grade 1P,8624,01-12-2020,Training
2979,1052,Grade 1,2171,24-12-2020,Training
3115,1078,Grade 1,5242,18-01-2021,Training
2146,1052,Grade 2,2173,08-01-2021,Training
3174,1078,Grade 1,8888,16-12-2020,Training
4101,1030,Grade 1P,6762,07-01-2021,Training
3412,1041,Grade 2,1446,10-12-2020,Training
2764,1001,,2537,17-12-2020,Training
3562,1078,Grade 1P,7653,19-12-2020,Training
1684,1045,Grade 1P,984,24-12-2020,Training
4305,1151,Grade 1,1407,31-12-2020,Training
3203,1078,Grade 1,16361,16-12-2020,Training
2314,1072,Grade 2P,7273,03-01-2021,Training
585,1151,Grade 1,16453,17-12-2020,Training
1475,1079,Grade B1,5694,16-12-2020,Training
4855,1045,Grade B1,8753,16-12-2020,Training
4126,1077,Grade 1P,9184,31-12-2020,Training
3399,1078,Grade 2,9587,10-12-2020,Training
5087,1030,Grade 1,5510,25-12-2020,Training
4639,1058,Grade 2,3357,27-01-2021,Training
3728,1078,Grade 2P,13164,23-12-2020,Training
564,1151,Grade 1P,2720,16-12-2020,Training
2869,1099,,2289,05-01-2021,Training
517,1151,Grade 1,3405,08-01-2021,Training
4785,1060,Grade 1,9580,09-01-2021,Training
1086,1084,Grade 1P,5985,13-01-2021,Training
1669,1000,Grade 1P,18433,24-12-2020,Training
1017,1151,Grade KP,3405,04-01-2021,Training
1936,1079,Grade 2,1494,23-01-2021,Training
1155,1000,Grade 2P,7493,01-12-2020,Training
2858,1072,,328,18-12-2020,Training
116,1098,Grade 2,4710,17-12-2020,Training
745,1086,Grade 2,7339,23-01-2021,Training
3731,1078,Grade 2P,2449,23-12-2020,Training
835,1098,Grade A,3851,23-01-2021,Training
119,1098,Grade 2,4710,17-12-2020,Training
4808,1151,Grade 2,12034,09-01-2021,Training
640,1084,Grade 1,6078,05-12-2020,Training
4521,1171,Grade 1P,6020,27-01-2021,Training
4420,1171,Grade 1P,2785,27-01-2021,Training
4198,1151,Grade 1,1407,31-12-2020,Training
996,1151,Grade KP,3405,04-01-2021,Training
881,1098,Grade A,3851,23-01-2021,Training
4925,1045,Grade 1P,333,17-01-2021,Training
4,1072,Grade 2P,7273,03-01-2021,Training
3107,1001,Grade 1,2918,08-01-2021,Training
3180,1078,Grade 1,8888,16-12-2020,Training
2680,1060,Grade 1,3335,26-01-2021,Training
2511,1072,Grade 2P,68,21-01-2021,Training
3910,1060,Grade B1,6131,07-01-2021,Training
4989,1045,Grade 1P,127,24-12-2020,Training
4833,1045,Grade B1,8753,16-12-2020,Training
1720,1171,Grade 2,2913,04-12-2020,Training
1153,1000,Grade 2P,8069,01-12-2020,Training
3317,1072,Grade 2,1123,26-12-2020,Training
579,1151,Grade 1,16453,17-12-2020,Training
3825,1078,Grade 1,8987,19-12-2020,Training
3792,1041,Grade 1P,15535,20-01-2021,Training
4202,1151,Grade 1,1407,31-12-2020,Training
858,1098,Grade A,3851,23-01-2021,Training
1987,1041,Grade 1P,3516,25-12-2020,Training
2794,1099,Grade 1P,3905,23-01-2021,Training
4985,1045,Grade 1P,127,24-12-2020,Training
1171,1041,Grade 2P,3888,01-12-2020,Training
976,1151,Grade KP,3405,04-01-2021,Training
2721,1053,Grade B1,5426,29-12-2020,Training
4551,1171,Grade 2,7613,27-01-2021,Training
3903,1030,Grade 1P,2084,07-01-2021,Training
2388,1151,Grade 2,10249,11-01-2021,Training
4171,1077,Grade 1P,19831,31-12-2020,Training
4836,1045,Grade B1,8753,16-12-2020,Training
4187,1151,Grade 1,8181,31-12-2020,Training
2970,1098,Grade 1,13258,15-01-2021,Training
529,1079,Grade 1,5357,18-01-2021,Training
2475,1078,Grade 2P,7408,24-12-2020,Training
1846,1041,Grade W1,10296,14-12-2020,Training
542,1079,Grade 1,1932,18-01-2021,Training
2826,1078,Grade 1P,10010,14-01-2021,Training
4397,1171,Grade 1P,2785,27-01-2021,Training
3231,1052,Grade 1,6714,04-12-2020,Training
789,1098,Grade A,7204,23-01-2021,Training
4113,1030,Grade B1,8796,31-12-2020,Training
1414,1019,Grade B1,2651,21-12-2020,Training
2557,1086,Grade 2,9822,01-12-2020,Training
154,1099,,6335,17-12-2020,Training
3065,1078,Grade 1,3974,06-01-2021,Training
1691,1171,Grade 2,2913,04-12-2020,Training
2921,1045,Grade 2,11694,27-01-2021,Training
4777,1060,Grade 1,9580,09-01-2021,Training
3919,1060,Grade B1,6131,07-01-2021,Training
2753,1053,Grade B1,831,02-01-2021,Training
1900,1151,Grade 2,290,01-12-2020,Training
574,1151,Grade 1,16453,17-12-2020,Training
1821,1171,Grade 2,134,04-12-2020,Training
2070,1052,Grade 2,6702,08-01-2021,Training
127,1019,Grade 1,24039,12-12-2020,Training
3450,1041,Grade 2,13810,24-12-2020,Training
3383,1052,Grade 2,1548,10-12-2020,Training
3022,1078,Grade 1,8320,23-12-2020,Training
985,1151,Grade KP,3405,04-01-2021,Training
2320,1072,Grade 2P,7273,03-01-2021,Training
190,1039,Grade 1P,5896,14-01-2021,Training
1144,1000,Grade 2P,2704,01-12-2020,Training
704,1079,Grade K1,10954,15-01-2021,Training
611,1151,Grade 1,6714,04-12-2020,Training
4332,1052,Grade B1,2368,04-12-2020,Training
306,1079,,11066,05-01-2021,Training
3476,1078,Grade 2,6196,23-01-2021,Training
1065,1079,Grade 1P,5377,13-01-2021,Training
2585,1086,Grade 2,3082,01-12-2020,Training
1074,1151,Grade 1P,5377,13-01-2021,Training
2544,1098,Grade P1,4276,07-12-2020,Training
2210,1052,Grade 2,3692,08-01-2021,Training
1248,1151,Grade 2P,10107,23-12-2020,Training
16,1072,Grade 2P,7273,03-01-2021,Training
3176,1078,Grade 1,8888,16-12-2020,Training
4698,1041,Grade 2,1300,15-12-2020,Training
4810,1151,Grade 2,8788,09-01-2021,Training
820,1098,Grade A,7204,23-01-2021,Training
3123,1078,Grade 1,25846,18-01-2021,Training
964,1151,Grade KP,3405,04-01-2021,Training
4949,1045,Grade 1P,5439,24-12-2020,Training
225,1099,Grade 2,41,10-01-2021,Training
3410,1041,Grade 2,1446,10-12-2020,Training
2505,1072,Grade 2P,16191,21-01-2021,Training
567,1098,Grade 1P,2182,28-01-2021,Training
3492,1084,Grade 2,7079,23-01-2021,Training
1698,1171,Grade 2,2913,04-12-2020,Training
1050,1151,Grade 1P,12805,13-01-2021,Training
3502,1084,Grade 2,7079,23-01-2021,Training
4621,1058,Grade 2,3357,27-01-2021,Training
959,1151,Grade KP,3405,04-01-2021,Training
2755,1053,Grade B1,831,02-01-2021,Training
4791,1060,Grade 1,9580,09-01-2021,Training
1223,1098,Grade 2,4095,05-12-2020,Training
1532,1098,Grade AP,6847,13-12-2020,Training
4043,1078,Grade B1,4744,07-01-2021,Training
1305,1030,Grade 1P,8574,07-01-2021,Training
160,1099,,6335,17-12-2020,Training
4123,1077,Grade 1P,9184,31-12-2020,Training
961,1151,Grade KP,3405,04-01-2021,Training
3847,1030,Grade 1P,8574,07-01-2021,Training
3290,1052,Grade 1,6865,26-12-2020,Training
2889,1052,,8749,01-01-2021,Training
3833,1078,Grade KP,206,07-12-2020,Training
4489,1171,Grade 1P,6020,27-01-2021,Training
5068,1078,Grade 2P,8599,01-12-2020,Training
2981,1041,Grade 2,3115,17-01-2021,Training
2205,1052,Grade 2,3692,08-01-2021,Training
98,1086,Grade 2,15429,01-12-2020,Training
2577,1086,Grade 2,3082,01-12-2020,Training
3239,1052,Grade 2,15453,23-01-2021,Training
253,1072,,328,18-12-2020,Training
3979,1060,Grade B1,6131,07-01-2021,Training
4255,1151,Grade 1,1407,31-12-2020,Training
1450,1098,Grade AP,7732,23-01-2021,Training
1653,1000,Grade 1P,18433,24-12-2020,Training
4738,1041,Grade 2,4189,15-12-2020,Training
4779,1060,Grade 1,9580,09-01-2021,Training
4047,1078,Grade B1,4744,07-01-2021,Training
1701,1171,Grade 2,2913,04-12-2020,Training
3247,1052,Grade 1,5034,26-12-2020,Training
4555,1171,Grade 2,9158,27-01-2021,Training
1159,1000,Grade 2P,7493,01-12-2020,Training
2260,1099,Grade 1P,8624,01-12-2020,Training
1687,1171,Grade 2,2913,04-12-2020,Training
3226,1052,Grade 1,6714,04-12-2020,Training
2061,1086,Grade 1P,17232,16-12-2020,Training
4146,1077,Grade 1P,9184,31-12-2020,Training
3164,1078,Grade 1,8888,16-12-2020,Training
4604,1058,Grade 2,3357,27-01-2021,Training
3779,1098,Grade AP,12805,23-12-2020,Training
2054,1086,Grade B1,14168,16-12-2020,Training
5071,1078,Grade 2P,8599,01-12-2020,Training
3699,1077,Grade 2P,12832,23-12-2020,Training
628,1084,Grade 1,8301,05-12-2020,Training
262,1041,,11076,05-01-2021,Training
3425,1041,Grade 2,1446,10-12-2020,Training
4117,1030,Grade 1P,2106,31-12-2020,Training
1807,1171,Grade 2,134,04-12-2020,Training
4792,1060,Grade 1,9580,09-01-2021,Training
2405,1078,Grade 2P,2301,24-12-2020,Training
1964,1079,Grade 2,17773,23-01-2021,Training
3024,1078,Grade 1,8320,23-12-2020,Training
493,1098,Grade 2,1745,20-01-2021,Training
1848,1053,Grade W1,1947,14-12-2020,Training
1739,1171,Grade 2,9346,04-12-2020,Training
2931,1045,Grade 2,2172,27-01-2021,Training
3275,1052,Grade 1,6865,26-12-2020,Training
146,1099,,10632,17-12-2020,Training
1991,1041,Grade 1P,3516,25-12-2020,Training
1374,1099,Grade B1,14868,07-01-2021,Training
2831,1078,Grade 1P,10010,14-01-2021,Training
664,1041,Grade 1,6739,10-12-2020,Training
1799,1171,Grade 2,134,04-12-2020,Training
2531,1052,Grade 1,6078,18-12-2020,Training
3453,1041,Grade 2,4733,24-12-2020,Training
4338,1052,Grade B1,2368,04-12-2020,Training
1152,1000,Grade 2P,8069,01-12-2020,Training
3328,1072,Grade 2,1123,26-12-2020,Training
613,1151,Grade 1,6714,04-12-2020,Training
3638,1041,Grade 2P,3993,04-12-2020,Training
1935,1079,Grade 2,1494,23-01-2021,Training
197,1039,Grade 1P,5896,14-01-2021,Training
2951,1098,Grade 1,5725,24-01-2021,Training
2347,1072,Grade 2P,7273,03-01-2021,Training
4445,1171,Grade 2P,18070,27-01-2021,Training
771,1086,Grade 2,7339,23-01-2021,Training
4552,1171,Grade 2,7613,27-01-2021,Training
4274,1151,Grade 1,1407,31-12-2020,Training
3311,1072,Grade 2,1123,26-12-2020,Training
202,1039,Grade 1P,5896,14-01-2021,Training
3566,1041,Grade 2P,12655,19-12-2020,Training
4987,1045,Grade 1P,127,24-12-2020,Training
1738,1171,Grade 2,9346,04-12-2020,Training
2797,1078,Grade 1P,2252,14-01-2021,Training
1712,1171,Grade 2,2913,04-12-2020,Training
3530,1098,Grade A,5243,23-01-2021,Training
859,1098,Grade A,3851,23-01-2021,Training
4793,1060,Grade 1,9580,09-01-2021,Training
4153,1077,Grade 1P,9184,31-12-2020,Training
2165,1052,Grade 2,2173,08-01-2021,Training
703,1079,Grade K1,10954,15-01-2021,Training
3055,1078,Grade 1,3974,06-01-2021,Training
3752,1078,Grade 2P,4765,23-12-2020,Training
1641,1000,Grade 1P,18433,24-12-2020,Training
3513,1084,Grade 2,7079,23-01-2021,Training
3637,1041,Grade 2P,3993,04-12-2020,Training
1296,1030,Grade 1P,8574,07-01-2021,Training
4715,1041,Grade 2,7782,15-12-2020,Training
1858,1041,Grade WP,218,04-01-2021,Training
3819,1078,Grade 1,8987,19-12-2020,Training
3360,1078,Grade 1,4613,05-12-2020,Training
3799,1041,Grade 1P,6836,20-01-2021,Training
3501,1084,Grade 2,7079,23-01-2021,Training
2003,1041,Grade B1,5072,25-12-2020,Training
668,1041,Grade 1,9116,10-12-2020,Training
4835,1045,Grade B1,8753,16-12-2020,Training
3804,1079,Grade 2,2769,22-12-2020,Training
4469,1171,Grade 1P,6020,27-01-2021,Training
4800,1151,Grade 1,12582,09-01-2021,Training
714,1086,Grade 2,7339,23-01-2021,Training
1287,1030,Grade 1P,5283,07-01-2021,Training
2695,1098,Grade 2,4710,17-12-2020,Training
4085,1077,Grade 1P,5157,07-01-2021,Training
1311,1030,Grade 1P,8574,07-01-2021,Training
2242,1099,Grade 1P,8624,01-12-2020,Training
3358,1078,Grade 1,4613,05-12-2020,Training
2043,1078,Grade 1P,1245,03-12-2020,Training
1534,1098,Grade AP,17636,13-12-2020,Training
1668,1000,Grade 1P,18433,24-12-2020,Training
3683,1078,Grade 2P,10107,23-12-2020,Training
4947,1045,Grade 1P,5439,24-12-2020,Training
2713,1053,Grade B1,2353,29-12-2020,Training
3116,1078,Grade 1,5242,18-01-2021,Training
1602,1000,Grade 1P,14536,24-12-2020,Training
2749,1053,Grade B1,463,02-01-2021,Training
2645,1086,Grade 2,3082,01-12-2020,Training
3213,1078,Grade 1,16361,16-12-2020,Training
3370,1060,Grade 1,4613,05-12-2020,Training
1727,1171,Grade 2,2913,04-12-2020,Training
1064,1079,Grade 1P,5377,13-01-2021,Training
4692,1041,Grade 2,10629,15-12-2020,Training
3298,1052,Grade 1,6865,26-12-2020,Training
1683,1045,Grade 1P,984,24-12-2020,Training
1762,1171,Grade 2,9346,04-12-2020,Training
4247,1151,Grade 1,1407,31-12-2020,Training
568,1098,Grade 1P,2182,28-01-2021,Training
2810,1078,Grade 1P,2252,14-01-2021,Training
868,1098,Grade A,3851,23-01-2021,Training
1489,1079,Grade 1P,15671,13-12-2020,Training
206,1039,Grade 1P,5896,14-01-2021,Training
4544,1171,Grade 2,7613,27-01-2021,Training
875,1098,Grade A,3851,23-01-2021,Training
4549,1171,Grade 2,7613,27-01-2021,Training
507,1151,Grade 1,2918,08-01-2021,Training
1033,1041,Grade 2P,12655,19-12-2020,Training
3896,1030,Grade 1P,2084,07-01-2021,Training
2710,1053,Grade W2P,3458,12-01-2021,Training
1575,1099,Grade B1,12779,18-01-2021,Training
2793,1099,Grade 1P,3905,23-01-2021,Training
2751,1053,Grade B1,4493,02-01-2021,Training
809,1098,Grade A,7204,23-01-2021,Training
3701,1078,Grade 2P,12832,23-12-2020,Training
2474,1078,Grade 2P,7408,24-12-2020,Training
